aar,database_id,indikator_id,hospital_id,hospital_navn,region,enhed,retning,metodebrud_flag,antal_forloeb_hospital,vaerdi_hospital,ci_nedre_hospital,ci_oevre_hospital,vaerdi_baseline_hospital,forbedring_siden_baseline_hospital,rang_hospital
2024,dansk_apopleksi,patienttilfredshed,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,438,72.904,72.364,73.444,75.101,-2.197,13
2024,dansk_apopleksi,registreringsfuldkommenhed,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,611,94.127,93.674,94.581,92.179,1.948,6
2024,dansk_apopleksi,registreringsfuldkommenhed,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,961,97.759,97.396,98.124,91.905,5.854,3
2024,dansk_apopleksi,registreringsfuldkommenhed,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1926,93.698,93.44,93.955,91.175,2.523,10
2024,dansk_apopleksi,registreringsfuldkommenhed,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,1066,98.27,97.94,98.599,94.213,4.057,2
2024,dansk_apopleksi,registreringsfuldkommenhed,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,605,94.266,93.854,94.679,91.488,2.778,5
2024,dansk_apopleksi,registreringsfuldkommenhed,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,1228,93.127,92.827,93.426,91.409,1.718,12
2024,dansk_apopleksi,registreringsfuldkommenhed,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,941,88.888,88.55,89.224,92.082,-3.194,15
2024,dansk_apopleksi,registreringsfuldkommenhed,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,1829,88.467,88.207,88.726,90.104,-1.637,16
2024,dansk_apopleksi,registreringsfuldkommenhed,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,1489,93.787,93.498,94.076,90.754,3.033,9
2024,dansk_apopleksi,registreringsfuldkommenhed,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,1167,87.457,87.138,87.775,92.121,-4.664,18
2024,dansk_apopleksi,registreringsfuldkommenhed,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,1730,96.591,96.323,96.858,92.962,3.629,4
2024,dansk_apopleksi,registreringsfuldkommenhed,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,1047,88.299,87.949,88.648,92.441,-4.142,17
2024,dansk_apopleksi,registreringsfuldkommenhed,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,444,94.062,93.683,94.442,91.794,2.268,7
2024,dansk_apopleksi,registreringsfuldkommenhed,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,1321,93.496,93.188,93.804,89.757,3.739,11
2024,dansk_apopleksi,registreringsfuldkommenhed,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,721,93.861,93.443,94.279,90.545,3.316,8
2024,dansk_apopleksi,registreringsfuldkommenhed,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,838,99.151,98.76,99.542,91.741,7.41,1
2024,dansk_apopleksi,registreringsfuldkommenhed,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1442,89.421,89.123,89.718,91.878,-2.457,14
2024,dansk_apopleksi,registreringsfuldkommenhed,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,438,91.126,90.587,91.666,94.409,-3.283,13
2024,dansk_apopleksi,tid_til_behandling,h_01,Aalborg Universitetshospital,Nordjylland,timer,lavere_bedre,False,611,5.67,5.217,6.124,6.419,0.749,8
2024,dansk_apopleksi,tid_til_behandling,h_02,RH Hjørring,Nordjylland,timer,lavere_bedre,False,961,1.627,1.263,1.991,5.77,4.143,1
2024,dansk_apopleksi,tid_til_behandling,h_03,RH Frederikshavn,Nordjylland,timer,lavere_bedre,False,1926,5.766,5.508,6.024,7.664,1.898,9
2024,dansk_apopleksi,tid_til_behandling,h_04,AUH,Midtjylland,timer,lavere_bedre,False,1066,1.81,1.48,2.138,4.236,2.426,2
2024,dansk_apopleksi,tid_til_behandling,h_05,RH Gødstrup,Midtjylland,timer,lavere_bedre,False,605,4.944,4.532,5.357,7.097,2.153,5
2024,dansk_apopleksi,tid_til_behandling,h_06,RH Horsens,Midtjylland,timer,lavere_bedre,False,1228,6.7,6.4,6.999,6.914,0.214,12
2024,dansk_apopleksi,tid_til_behandling,h_07,HE Midt,Midtjylland,timer,lavere_bedre,False,941,10.337,10.0,10.673,6.71,-3.627,16
2024,dansk_apopleksi,tid_til_behandling,h_08,OUH,Syddanmark,timer,lavere_bedre,False,1829,10.957,10.698,11.217,8.303,-2.654,17
2024,dansk_apopleksi,tid_til_behandling,h_09,Esbjerg Sygehus,Syddanmark,timer,lavere_bedre,False,1489,6.237,5.948,6.525,7.723,1.486,10
2024,dansk_apopleksi,tid_til_behandling,h_10,Sygehus Sønderjylland,Syddanmark,timer,lavere_bedre,False,1167,11.399,11.081,11.718,5.038,-6.361,18
2024,dansk_apopleksi,tid_til_behandling,h_11,Sygehus Lillebælt,Syddanmark,timer,lavere_bedre,False,1730,4.352,4.084,4.62,5.947,1.595,4
2024,dansk_apopleksi,tid_til_behandling,h_12,Holbæk Sygehus,Sjælland,timer,lavere_bedre,False,1047,9.255,8.905,9.604,6.83,-2.425,14
2024,dansk_apopleksi,tid_til_behandling,h_13,Næstved Sygehus,Sjælland,timer,lavere_bedre,False,1466,5.087,4.798,5.376,8.724,3.637,6
2024,dansk_apopleksi,tid_til_behandling,h_14,SU Roskilde,Sjælland,timer,lavere_bedre,False,1321,6.268,5.96,6.576,9.035,2.767,11
2024,dansk_apopleksi,tid_til_behandling,h_15,Rigshospitalet,Hovedstaden,timer,lavere_bedre,False,721,5.647,5.228,6.066,7.375,1.728,7
2024,dansk_apopleksi,tid_til_behandling,h_16,Herlev Hospital,Hovedstaden,timer,lavere_bedre,False,838,2.043,1.653,2.434,7.051,5.008,3
2024,dansk_apopleksi,tid_til_behandling,h_17,Bispebjerg Hospital,Hovedstaden,timer,lavere_bedre,False,1442,9.512,9.215,9.81,6.773,-2.739,15
2024,dansk_apopleksi,tid_til_behandling,h_18,Hvidovre Hospital,Hovedstaden,timer,lavere_bedre,False,438,8.788,8.248,9.328,5.487,-3.301,13
2024,dansk_brystkraeft,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,629,79.16,78.719,79.599,76.208,2.952,11
2024,dansk_brystkraeft,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,54,89.273,88.184,90.362,77.224,12.049,2
2024,dansk_brystkraeft,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1026,79.786,79.433,80.138,73.337,6.449,9
2024,dansk_brystkraeft,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,1253,91.791,91.508,92.073,80.013,11.778,1
2024,dansk_brystkraeft,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,498,80.149,79.645,80.654,72.603,7.546,7
2024,dansk_brystkraeft,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,508,79.602,79.1,80.104,75.686,3.916,10
2024,dansk_brystkraeft,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,880,63.581,63.211,63.951,74.447,-10.866,18
2024,dansk_brystkraeft,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,False,2082,66.415,66.175,66.655,67.719,-1.304,15
2024,dansk_brystkraeft,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,False,1126,77.008,76.691,77.326,69.106,7.902,12
2024,dansk_brystkraeft,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,False,496,66.183,65.675,66.69,71.226,-5.043,16
2024,dansk_brystkraeft,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,False,994,83.323,82.993,83.655,78.975,4.348,4
2024,dansk_brystkraeft,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,False,995,65.657,65.299,66.016,72.438,-6.781,17
2024,dansk_brystkraeft,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,False,390,79.807,79.238,80.375,73.628,6.179,8
2024,dansk_brystkraeft,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,False,1476,80.385,80.094,80.676,69.793,10.592,6
2024,dansk_brystkraeft,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,False,856,80.95,80.568,81.332,75.207,5.743,5
2024,dansk_brystkraeft,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1226,87.407,87.086,87.728,76.695,10.712,3
2024,dansk_brystkraeft,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1777,70.743,70.474,71.011,74.03,-3.287,13
2024,dansk_brystkraeft,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1129,67.86,67.573,68.147,78.154,-10.294,14
2024,dansk_brystkraeft,komplikation,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,629,7.068,6.629,7.509,9.815,2.747,6
2024,dansk_brystkraeft,komplikation,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,790,5.767,5.417,6.116,9.121,3.354,4
2024,dansk_brystkraeft,komplikation,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1026,7.229,6.877,7.581,9.203,1.974,8
2024,dansk_brystkraeft,komplikation,h_04,AUH,Midtjylland,pct,lavere_bedre,False,1253,4.209,3.927,4.492,7.385,3.176,1
2024,dansk_brystkraeft,komplikation,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,498,7.135,6.63,7.639,9.297,2.162,7
2024,dansk_brystkraeft,komplikation,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,508,8.695,8.193,9.197,9.286,0.591,12
2024,dansk_brystkraeft,komplikation,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,880,12.382,12.013,12.752,9.266,-3.116,18
2024,dansk_brystkraeft,komplikation,h_08,OUH,Syddanmark,pct,lavere_bedre,False,2082,11.731,11.491,11.972,10.84,-0.891,16
2024,dansk_brystkraeft,komplikation,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,915,7.664,7.4,7.929,10.295,2.631,9
2024,dansk_brystkraeft,komplikation,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,496,12.054,11.546,12.562,8.612,-3.442,17
2024,dansk_brystkraeft,komplikation,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,994,5.361,5.03,5.692,7.582,2.221,3
2024,dansk_brystkraeft,komplikation,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,540,11.116,10.771,11.46,9.325,-1.791,15
2024,dansk_brystkraeft,komplikation,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,390,8.094,7.525,8.662,9.496,1.402,10
2024,dansk_brystkraeft,komplikation,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,1476,8.442,8.151,8.734,10.762,2.32,11
2024,dansk_brystkraeft,komplikation,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,564,7.019,6.683,7.356,9.18,2.161,5
2024,dansk_brystkraeft,komplikation,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,1226,4.651,4.33,4.972,8.845,4.194,2
2024,dansk_brystkraeft,komplikation,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1777,10.407,10.139,10.675,8.682,-1.725,13
2024,dansk_brystkraeft,komplikation,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,1129,10.467,10.18,10.754,8.359,-2.108,14
2024,dansk_brystkraeft,mort_30d,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,629,5.665,5.225,6.105,7.144,1.479,9
2024,dansk_brystkraeft,mort_30d,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,790,4.105,3.756,4.455,6.401,2.296,3
2024,dansk_brystkraeft,mort_30d,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,442,5.788,5.408,6.169,7.042,1.254,10
2024,dansk_brystkraeft,mort_30d,h_04,AUH,Midtjylland,pct,lavere_bedre,False,1253,3.407,3.125,3.69,5.611,2.204,1
2024,dansk_brystkraeft,mort_30d,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,498,5.331,4.827,5.835,6.376,1.045,7
2024,dansk_brystkraeft,mort_30d,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,508,6.127,5.625,6.629,6.19,0.063,12
2024,dansk_brystkraeft,mort_30d,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,880,8.379,8.009,8.749,6.496,-1.883,17
2024,dansk_brystkraeft,mort_30d,h_08,OUH,Syddanmark,pct,lavere_bedre,False,2082,7.899,7.659,8.14,7.699,-0.2,16
2024,dansk_brystkraeft,mort_30d,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,1126,5.655,5.336,5.972,7.069,1.414,8
2024,dansk_brystkraeft,mort_30d,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,496,8.444,7.936,8.952,6.592,-1.852,18
2024,dansk_brystkraeft,mort_30d,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,994,5.036,4.706,5.368,5.44,0.404,4
2024,dansk_brystkraeft,mort_30d,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,995,7.702,7.343,8.06,6.518,-1.184,14
2024,dansk_brystkraeft,mort_30d,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,390,5.213,4.645,5.782,6.796,1.583,5
2024,dansk_brystkraeft,mort_30d,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,1476,5.828,5.536,6.119,7.584,1.756,11
2024,dansk_brystkraeft,mort_30d,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,856,5.261,4.88,5.643,6.645,1.384,6
2024,dansk_brystkraeft,mort_30d,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,1226,3.681,3.36,4.003,6.849,3.168,2
2024,dansk_brystkraeft,mort_30d,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1777,7.798,7.53,8.066,6.749,-1.049,15
2024,dansk_brystkraeft,mort_30d,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,1129,6.894,6.607,7.181,5.857,-1.037,13
2024,dansk_brystkraeft,overlevelse_1aar,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,629,89.091,88.651,89.53,86.858,2.233,5
2024,dansk_brystkraeft,overlevelse_1aar,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,790,93.075,92.726,93.424,87.199,5.876,3
2024,dansk_brystkraeft,overlevelse_1aar,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1026,87.866,87.514,88.219,85.881,1.985,8
2024,dansk_brystkraeft,overlevelse_1aar,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,1253,93.08,92.798,93.363,87.583,5.497,2
2024,dansk_brystkraeft,overlevelse_1aar,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,498,88.747,88.241,89.251,85.449,3.298,6
2024,dansk_brystkraeft,overlevelse_1aar,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,508,85.777,85.274,86.279,85.357,0.42,12
2024,dansk_brystkraeft,overlevelse_1aar,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,880,81.572,81.202,81.941,87.12,-5.548,17
2024,dansk_brystkraeft,overlevelse_1aar,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,2082,82.781,82.54,83.021,84.058,-1.277,15
2024,dansk_brystkraeft,overlevelse_1aar,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,1126,86.031,85.714,86.35,84.065,1.966,11
2024,dansk_brystkraeft,overlevelse_1aar,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,496,80.705,80.199,81.213,85.775,-5.07,18
2024,dansk_brystkraeft,overlevelse_1aar,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,994,90.587,90.256,90.918,87.772,2.815,4
2024,dansk_brystkraeft,overlevelse_1aar,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,995,82.043,81.684,82.401,85.921,-3.878,16
2024,dansk_brystkraeft,overlevelse_1aar,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,390,87.37,86.8,87.938,85.005,2.365,9
2024,dansk_brystkraeft,overlevelse_1aar,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,1476,88.457,88.165,88.749,84.728,3.729,7
2024,dansk_brystkraeft,overlevelse_1aar,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,564,87.065,86.728,87.402,85.25,1.815,10
2024,dansk_brystkraeft,overlevelse_1aar,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,1226,93.396,93.076,93.717,85.416,7.98,1
2024,dansk_brystkraeft,overlevelse_1aar,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1777,84.813,84.545,85.08,85.02,-0.207,13
2024,dansk_brystkraeft,overlevelse_1aar,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,1129,84.631,84.344,84.918,87.749,-3.118,14
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,629,96.186,95.746,96.626,94.065,2.121,5
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,790,100.0,99.651,100.349,94.97,5.03,1
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1026,94.765,94.412,95.117,93.943,0.822,11
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,1253,99.965,99.683,100.248,95.935,4.03,2
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,498,97.261,96.757,97.766,94.165,3.096,4
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,508,94.978,94.476,95.48,94.059,0.919,10
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,880,89.09,88.72,89.46,93.719,-4.629,17
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,2082,89.467,89.227,89.708,92.895,-3.428,15
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,1126,95.521,95.203,95.84,91.718,3.803,9
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,268,89.434,88.945,89.923,93.246,-3.812,16
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,994,97.5,97.168,97.831,94.923,2.577,3
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,995,90.585,90.226,90.943,94.686,-4.101,14
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,390,96.178,95.609,96.746,93.371,2.807,6
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,1476,96.124,95.832,96.416,92.645,3.479,7
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,564,95.54,95.203,95.877,93.415,2.125,8
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,1226,100.0,99.679,100.321,94.559,5.441,1
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1777,92.823,92.555,93.091,94.411,-1.588,12
2024,dansk_brystkraeft,registreringsfuldkommenhed,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,1129,92.784,92.497,93.071,94.239,-1.455,13
2024,dansk_brystkraeft,ventetid,h_01,Aalborg Universitetshospital,Nordjylland,dage,lavere_bedre,False,629,13.172,12.732,13.611,18.725,5.553,5
2024,dansk_brystkraeft,ventetid,h_02,RH Hjørring,Nordjylland,dage,lavere_bedre,False,736,7.087,6.792,7.382,15.864,8.777,3
2024,dansk_brystkraeft,ventetid,h_03,RH Frederikshavn,Nordjylland,dage,lavere_bedre,False,1026,14.713,14.36,15.065,19.837,5.124,9
2024,dansk_brystkraeft,ventetid,h_04,AUH,Midtjylland,dage,lavere_bedre,False,1253,6.119,5.837,6.402,15.035,8.916,1
2024,dansk_brystkraeft,ventetid,h_05,RH Gødstrup,Midtjylland,dage,lavere_bedre,False,498,14.024,13.52,14.529,20.658,6.634,8
2024,dansk_brystkraeft,ventetid,h_06,RH Horsens,Midtjylland,dage,lavere_bedre,False,508,15.6,15.098,16.102,19.744,4.144,11
2024,dansk_brystkraeft,ventetid,h_07,HE Midt,Midtjylland,dage,lavere_bedre,False,880,24.999,24.63,25.369,16.06,-8.939,17
2024,dansk_brystkraeft,ventetid,h_08,OUH,Syddanmark,dage,lavere_bedre,False,2082,25.491,25.251,25.731,21.535,-3.956,18
2024,dansk_brystkraeft,ventetid,h_09,Esbjerg Sygehus,Syddanmark,dage,lavere_bedre,False,1126,13.695,13.376,14.012,20.231,6.536,7
2024,dansk_brystkraeft,ventetid,h_10,Sygehus Sønderjylland,Syddanmark,dage,lavere_bedre,False,496,24.494,23.987,25.002,19.236,-5.258,16
2024,dansk_brystkraeft,ventetid,h_11,Sygehus Lillebælt,Syddanmark,dage,lavere_bedre,False,994,12.322,11.992,12.654,16.427,4.105,4
2024,dansk_brystkraeft,ventetid,h_12,Holbæk Sygehus,Sjælland,dage,lavere_bedre,False,995,22.385,22.026,22.743,17.425,-4.96,15
2024,dansk_brystkraeft,ventetid,h_13,Næstved Sygehus,Sjælland,dage,lavere_bedre,False,390,15.986,15.417,16.554,20.54,4.554,12
2024,dansk_brystkraeft,ventetid,h_14,SU Roskilde,Sjælland,dage,lavere_bedre,False,1476,15.544,15.252,15.836,19.834,4.29,10
2024,dansk_brystkraeft,ventetid,h_15,Rigshospitalet,Hovedstaden,dage,lavere_bedre,False,856,13.235,12.854,13.617,19.355,6.12,6
2024,dansk_brystkraeft,ventetid,h_16,Herlev Hospital,Hovedstaden,dage,lavere_bedre,False,1226,6.858,6.537,7.178,18.258,11.4,2
2024,dansk_brystkraeft,ventetid,h_17,Bispebjerg Hospital,Hovedstaden,dage,lavere_bedre,False,1777,21.576,21.307,21.843,19.121,-2.455,14
2024,dansk_brystkraeft,ventetid,h_18,Hvidovre Hospital,Hovedstaden,dage,lavere_bedre,False,1129,18.732,18.444,19.019,15.562,-3.17,13
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,726,80.543,80.131,80.955,74.966,5.577,7
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,1049,89.213,88.863,89.562,72.591,16.622,3
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1942,77.795,77.541,78.049,74.404,3.391,10
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,826,89.226,88.833,89.617,,,2
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,666,81.056,80.625,81.486,73.609,7.447,5
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,680,77.572,77.142,78.003,74.616,2.956,11
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,358,64.973,64.391,65.555,75.583,-10.61,18
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,False,1311,66.7,66.395,67.006,68.245,-1.545,15
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,False,1336,80.792,80.573,81.011,72.024,8.768,6
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,False,2066,65.884,65.637,66.131,72.534,-6.65,17
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,False,867,84.369,83.988,84.749,76.448,7.921,4
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,False,168,65.917,65.064,66.77,73.481,-7.564,16
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,False,1275,78.055,77.747,78.364,72.994,5.061,9
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,False,745,78.194,77.78,78.607,69.612,8.582,8
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,False,251,76.982,76.272,77.692,72.347,4.635,12
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1261,91.7,91.384,92.016,72.65,19.05,1
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1327,68.632,68.322,68.942,71.755,-3.123,14
2024,dansk_hjerteinfarkt,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,948,71.762,71.423,72.102,78.577,-6.815,13
2024,dansk_hjerteinfarkt,komplikation,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,726,7.316,6.904,7.728,8.507,1.191,6
2024,dansk_hjerteinfarkt,komplikation,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,1049,3.827,3.478,4.177,8.443,4.616,1
2024,dansk_hjerteinfarkt,komplikation,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1942,7.533,7.279,7.787,8.873,1.34,8
2024,dansk_hjerteinfarkt,komplikation,h_04,AUH,Midtjylland,pct,lavere_bedre,False,826,4.311,3.92,4.703,7.647,3.336,2
2024,dansk_hjerteinfarkt,komplikation,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,666,6.611,6.18,7.04,9.346,2.735,5
