database_id,indikator_id,hospital_id,afdeling_id,aar,vaerdi,enhed,retning,metodebrud_flag,antal_forloeb,ci_nedre,ci_oevre,vaerdi_baseline,forbedring_siden_baseline,rang_afdeling
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2017,9.84,timer,lavere_bedre,False,505,9.484,10.196,9.055,-0.785,26
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2018,9.055,timer,lavere_bedre,False,464,8.684,9.426,9.055,0.0,17
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2019,8.574,timer,lavere_bedre,False,357,8.15,8.997,9.055,0.481,13
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2020,9.224,timer,lavere_bedre,True,411,8.829,9.618,9.055,-0.169,23
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2021,8.299,timer,lavere_bedre,False,498,7.941,8.658,9.055,0.756,16
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2022,9.388,timer,lavere_bedre,False,417,8.997,9.78,9.055,-0.333,25
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2023,9.098,timer,lavere_bedre,False,476,8.731,9.465,9.055,-0.043,25
dansk_hjerteinfarkt,tid_til_behandling,h_01,h_01_kir,2024,8.646,timer,lavere_bedre,False,499,8.287,9.004,9.055,0.409,23
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2015,8.994,pct,lavere_bedre,False,337,8.558,9.43,8.568,-0.426,16
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2016,9.94,pct,lavere_bedre,False,443,9.559,10.32,8.568,-1.372,27
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2017,8.615,pct,lavere_bedre,False,505,8.259,8.971,8.568,-0.047,12
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2018,8.568,pct,lavere_bedre,False,464,8.197,8.939,8.568,0.0,15
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2019,7.575,pct,lavere_bedre,False,357,7.152,7.998,8.568,0.993,7
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2020,9.427,pct,lavere_bedre,True,411,9.033,9.822,8.568,-0.859,24
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2021,8.49,pct,lavere_bedre,False,498,8.132,8.849,8.568,0.078,13
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2022,7.728,pct,lavere_bedre,False,417,7.336,8.12,8.568,0.84,11
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2023,8.344,pct,lavere_bedre,False,476,7.978,8.711,8.568,0.224,19
dansk_hjerteinfarkt,komplikation,h_01,h_01_kir,2024,7.3,pct,lavere_bedre,False,499,6.942,7.658,8.568,1.268,13
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2015,75.343,index_0_100,hoejere_bedre,False,337,74.907,75.779,76.233,-0.89,25
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2016,78.031,index_0_100,hoejere_bedre,False,443,77.651,78.411,76.233,1.798,17
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2017,75.078,index_0_100,hoejere_bedre,False,505,74.722,75.434,76.233,-1.155,28
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2018,76.233,index_0_100,hoejere_bedre,False,464,75.862,76.605,76.233,0.0,23
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2019,74.558,index_0_100,hoejere_bedre,False,357,74.134,74.981,76.233,-1.675,32
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2020,76.437,index_0_100,hoejere_bedre,True,411,76.042,76.831,76.233,0.204,29
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2021,75.958,index_0_100,hoejere_bedre,False,498,75.6,76.317,76.233,-0.275,27
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2022,77.549,index_0_100,hoejere_bedre,False,417,77.158,77.941,76.233,1.316,24
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2023,80.887,index_0_100,hoejere_bedre,False,476,80.52,81.254,76.233,4.654,16
dansk_hjerteinfarkt,patienttilfredshed,h_01,h_01_kir,2024,81.147,index_0_100,hoejere_bedre,False,499,80.788,81.505,76.233,4.914,19
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2015,76.935,index_0_100,hoejere_bedre,False,337,76.499,77.371,74.515,2.42,8
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2016,76.528,index_0_100,hoejere_bedre,False,443,76.148,76.909,74.515,2.013,5
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2017,71.72,index_0_100,hoejere_bedre,False,505,71.364,72.076,74.515,-2.795,24
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2018,74.515,index_0_100,hoejere_bedre,False,464,74.144,74.886,74.515,0.0,9
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2019,75.267,index_0_100,hoejere_bedre,False,357,74.844,75.691,74.515,0.752,12
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2020,73.451,index_0_100,hoejere_bedre,True,411,73.056,73.846,74.515,-1.064,18
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2021,75.237,index_0_100,hoejere_bedre,False,498,74.878,75.595,74.515,0.722,15
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2022,75.882,index_0_100,hoejere_bedre,False,417,75.491,76.274,74.515,1.367,15
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2023,76.519,index_0_100,hoejere_bedre,False,476,76.153,76.886,74.515,2.004,18
dansk_hjerteinfarkt,behandlingskvalitet,h_01,h_01_kir,2024,79.386,index_0_100,hoejere_bedre,False,499,79.028,79.744,74.515,4.871,14
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2015,94.375,pct,hoejere_bedre,False,216,93.831,94.919,95.356,-0.981,21
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2016,94.001,pct,hoejere_bedre,False,176,93.398,94.604,95.356,-1.355,24
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2017,95.033,pct,hoejere_bedre,False,310,94.579,95.488,95.356,-0.323,21
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2018,95.356,pct,hoejere_bedre,False,176,94.753,95.959,95.356,0.0,16
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2019,94.283,pct,hoejere_bedre,False,226,93.751,94.816,95.356,-1.073,25
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2020,96.206,pct,hoejere_bedre,True,256,95.706,96.706,95.356,0.85,15
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2021,95.349,pct,hoejere_bedre,False,319,94.901,95.797,95.356,-0.007,23
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2022,96.014,pct,hoejere_bedre,False,194,95.439,96.588,95.356,0.658,16
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2023,96.197,pct,hoejere_bedre,False,316,95.747,96.647,95.356,0.841,17
dansk_hjertesvigt,registreringsfuldkommenhed,h_01,h_01_kir,2024,96.816,pct,hoejere_bedre,False,269,96.329,97.304,95.356,1.46,13
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2015,88.799,pct,hoejere_bedre,False,216,88.255,89.343,87.59,1.209,7
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2016,86.288,pct,hoejere_bedre,False,176,85.685,86.891,87.59,-1.302,24
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2017,89.278,pct,hoejere_bedre,False,310,88.824,89.733,87.59,1.688,5
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2018,87.59,pct,hoejere_bedre,False,176,86.987,88.193,87.59,0.0,14
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2019,87.482,pct,hoejere_bedre,False,226,86.95,88.015,87.59,-0.108,15
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2020,88.749,pct,hoejere_bedre,True,256,88.249,89.249,87.59,1.159,9
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2021,87.176,pct,hoejere_bedre,False,319,86.728,87.624,87.59,-0.414,23
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2022,87.529,pct,hoejere_bedre,False,194,86.954,88.103,87.59,-0.061,19
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2023,88.413,pct,hoejere_bedre,False,316,87.963,88.863,87.59,0.823,18
dansk_hjertesvigt,overlevelse_1aar,h_01,h_01_kir,2024,89.764,pct,hoejere_bedre,False,269,89.277,90.252,87.59,2.174,16
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2015,8.723,timer,lavere_bedre,False,216,8.178,9.267,10.351,1.628,6
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2016,10.342,timer,lavere_bedre,False,176,9.739,10.945,10.351,0.009,19
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2017,11.825,timer,lavere_bedre,False,310,11.371,12.28,10.351,-1.474,30
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2018,10.351,timer,lavere_bedre,False,176,9.748,10.954,10.351,0.0,19
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2019,9.799,timer,lavere_bedre,False,226,9.267,10.331,10.351,0.552,18
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2020,9.173,timer,lavere_bedre,True,256,8.673,9.673,10.351,1.178,14
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2021,8.817,timer,lavere_bedre,False,319,8.369,9.264,10.351,1.534,13
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2022,10.871,timer,lavere_bedre,False,194,10.297,11.446,10.351,-0.52,26
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2023,10.533,timer,lavere_bedre,False,316,10.083,10.983,10.351,-0.182,22
dansk_hjertesvigt,tid_til_behandling,h_01,h_01_kir,2024,8.542,timer,lavere_bedre,False,269,8.054,9.03,10.351,1.809,15
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2015,76.209,index_0_100,hoejere_bedre,False,216,75.665,76.754,74.942,1.267,21
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2016,77.964,index_0_100,hoejere_bedre,False,176,77.36,78.567,74.942,3.022,11
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2017,78.133,index_0_100,hoejere_bedre,False,310,77.679,78.588,74.942,3.191,12
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2018,74.942,index_0_100,hoejere_bedre,False,176,74.339,75.545,74.942,0.0,27
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2019,75.851,index_0_100,hoejere_bedre,False,226,75.319,76.384,74.942,0.909,23
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2020,75.313,index_0_100,hoejere_bedre,True,256,74.813,75.813,74.942,0.371,28
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2021,79.34,index_0_100,hoejere_bedre,False,319,78.892,79.788,74.942,4.398,13
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2022,76.644,index_0_100,hoejere_bedre,False,194,76.07,77.219,74.942,1.702,21
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2023,79.365,index_0_100,hoejere_bedre,False,316,78.915,79.815,74.942,4.423,18
dansk_hjertesvigt,behandlingskvalitet,h_01,h_01_kir,2024,79.046,index_0_100,hoejere_bedre,False,269,78.558,79.534,74.942,4.104,22
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2015,19.204,dage,lavere_bedre,False,216,18.66,19.748,19.979,0.775,12
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2016,21.47,dage,lavere_bedre,False,176,20.867,22.073,19.979,-1.491,18
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2017,19.502,dage,lavere_bedre,False,310,19.048,19.957,19.979,0.477,13
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2018,19.979,dage,lavere_bedre,False,176,19.376,20.582,19.979,0.0,16
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2019,17.684,dage,lavere_bedre,False,226,17.152,18.216,19.979,2.295,10
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2020,19.712,dage,lavere_bedre,True,256,19.212,20.212,19.979,0.267,20
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2021,18.026,dage,lavere_bedre,False,319,17.578,18.474,19.979,1.953,12
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2022,18.135,dage,lavere_bedre,False,194,17.561,18.71,19.979,1.844,15
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2023,17.857,dage,lavere_bedre,False,316,17.406,18.307,19.979,2.122,16
dansk_hjertesvigt,ventetid,h_01,h_01_kir,2024,15.399,dage,lavere_bedre,False,269,14.911,15.887,19.979,4.58,12
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2015,90.499,pct,hoejere_bedre,False,169,89.884,91.115,91.674,-1.175,27
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2016,93.072,pct,hoejere_bedre,False,152,92.423,93.721,91.674,1.398,9
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2017,91.144,pct,hoejere_bedre,False,177,90.543,91.746,91.674,-0.53,24
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2018,91.674,pct,hoejere_bedre,False,205,91.116,92.233,91.674,0.0,17
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2019,92.738,pct,hoejere_bedre,False,250,92.232,93.244,91.674,1.064,13
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2020,95.071,pct,hoejere_bedre,True,126,94.358,95.784,91.674,3.397,3
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2021,92.876,pct,hoejere_bedre,False,282,92.399,93.352,91.674,1.202,14
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2022,92.359,pct,hoejere_bedre,False,101,91.563,93.155,91.674,0.685,19
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2023,92.98,pct,hoejere_bedre,False,185,92.391,93.568,91.674,1.306,20
dansk_apopleksi,registreringsfuldkommenhed,h_01,h_01_kir,2024,93.397,pct,hoejere_bedre,False,222,92.86,93.934,91.674,1.723,19
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2015,66.672,index_0_100,hoejere_bedre,False,169,66.057,67.287,70.565,-3.893,21
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2016,68.502,index_0_100,hoejere_bedre,False,152,67.853,69.151,70.565,-2.063,14
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2017,65.977,index_0_100,hoejere_bedre,False,177,65.375,66.578,70.565,-4.588,30
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2018,70.565,index_0_100,hoejere_bedre,False,205,70.007,71.124,70.565,0.0,14
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2019,69.366,index_0_100,hoejere_bedre,False,250,68.86,69.872,70.565,-1.199,22
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2021,71.368,index_0_100,hoejere_bedre,False,282,70.892,71.845,70.565,0.803,11
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2022,70.703,index_0_100,hoejere_bedre,False,101,69.907,71.499,70.565,0.138,20
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2023,71.992,index_0_100,hoejere_bedre,False,185,71.404,72.58,70.565,1.427,16
dansk_apopleksi,behandlingskvalitet,h_01,h_01_kir,2024,74.457,index_0_100,hoejere_bedre,False,222,73.92,74.994,70.565,3.892,17
dansk_apopleksi,mort_30d,h_01,h_01_kir,2015,5.318,pct,lavere_bedre,False,169,4.703,5.934,5.384,0.066,12
dansk_apopleksi,mort_30d,h_01,h_01_kir,2016,5.623,pct,lavere_bedre,False,152,4.974,6.272,5.384,-0.239,15
dansk_apopleksi,mort_30d,h_01,h_01_kir,2017,5.438,pct,lavere_bedre,False,177,4.836,6.039,5.384,-0.054,12
dansk_apopleksi,mort_30d,h_01,h_01_kir,2018,5.384,pct,lavere_bedre,False,205,4.825,5.942,5.384,0.0,11
dansk_apopleksi,mort_30d,h_01,h_01_kir,2019,4.881,pct,lavere_bedre,False,250,4.375,5.387,5.384,0.503,6
dansk_apopleksi,mort_30d,h_01,h_01_kir,2020,5.626,pct,lavere_bedre,True,126,4.913,6.338,5.384,-0.242,24
dansk_apopleksi,mort_30d,h_01,h_01_kir,2021,5.775,pct,lavere_bedre,False,282,5.298,6.251,5.384,-0.391,25
dansk_apopleksi,mort_30d,h_01,h_01_kir,2022,5.567,pct,lavere_bedre,False,101,4.771,6.363,5.384,-0.183,20
dansk_apopleksi,mort_30d,h_01,h_01_kir,2023,4.534,pct,lavere_bedre,False,185,3.946,5.122,5.384,0.85,9
dansk_apopleksi,mort_30d,h_01,h_01_kir,2024,4.362,pct,lavere_bedre,False,222,3.825,4.899,5.384,1.022,12
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2015,77.458,index_0_100,hoejere_bedre,False,169,76.842,78.073,73.915,3.543,5
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2016,76.056,index_0_100,hoejere_bedre,False,152,75.407,76.705,73.915,2.141,10
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2017,73.251,index_0_100,hoejere_bedre,False,177,72.65,73.853,73.915,-0.664,20
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2018,73.915,index_0_100,hoejere_bedre,False,205,73.356,74.474,73.915,0.0,18
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2019,72.85,index_0_100,hoejere_bedre,False,250,72.344,73.356,73.915,-1.065,23
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2020,75.203,index_0_100,hoejere_bedre,True,126,74.49,75.915,73.915,1.288,11
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2021,71.78,index_0_100,hoejere_bedre,False,282,71.304,72.257,73.915,-2.135,28
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2022,73.735,index_0_100,hoejere_bedre,False,101,72.939,74.531,73.915,-0.18,25
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2023,76.855,index_0_100,hoejere_bedre,False,185,76.267,77.443,73.915,2.94,11
dansk_apopleksi,patienttilfredshed,h_01,h_01_kir,2024,76.137,index_0_100,hoejere_bedre,False,222,75.6,76.674,73.915,2.222,23
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2015,7.391,timer,lavere_bedre,False,169,6.776,8.006,8.158,0.767,21
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2016,6.53,timer,lavere_bedre,False,152,5.881,7.179,8.158,1.628,13
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2017,6.773,timer,lavere_bedre,False,177,6.171,7.374,8.158,1.385,14
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2018,8.158,timer,lavere_bedre,False,205,7.6,8.717,8.158,0.0,29
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2019,7.461,timer,lavere_bedre,False,250,6.955,7.967,8.158,0.697,18
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2020,6.893,timer,lavere_bedre,True,126,6.18,7.606,8.158,1.265,21
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2021,7.168,timer,lavere_bedre,False,282,6.691,7.644,8.158,0.99,21
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2022,7.687,timer,lavere_bedre,False,101,6.891,8.483,8.158,0.471,23
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2023,5.555,timer,lavere_bedre,False,185,4.967,6.143,8.158,2.603,12
dansk_apopleksi,tid_til_behandling,h_01,h_01_kir,2024,5.1,timer,lavere_bedre,False,222,4.563,5.636,8.158,3.058,14
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2015,93.35,pct,hoejere_bedre,False,476,92.983,93.717,95.502,-2.152,27
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2016,93.994,pct,hoejere_bedre,False,551,93.653,94.335,95.502,-1.508,20
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2017,95.133,pct,hoejere_bedre,False,539,94.788,95.478,95.502,-0.369,11
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2018,95.502,pct,hoejere_bedre,False,502,95.145,95.859,95.502,0.0,11
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2019,95.408,pct,hoejere_bedre,False,584,95.077,95.739,95.502,-0.094,12
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2020,93.872,pct,hoejere_bedre,True,567,93.536,94.208,95.502,-1.63,28
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2021,93.756,pct,hoejere_bedre,False,600,93.429,94.082,95.502,-1.746,26
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2022,96.354,pct,hoejere_bedre,False,602,96.028,96.68,95.502,0.852,13
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2023,95.827,pct,hoejere_bedre,False,546,95.484,96.169,95.502,0.325,16
dansk_hoftefraktur,registreringsfuldkommenhed,h_01,h_01_kir,2024,97.246,pct,hoejere_bedre,False,568,96.91,97.581,95.502,1.744,6
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2015,10.79,pct,lavere_bedre,False,476,10.424,11.157,11.198,0.408,10
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2016,12.585,pct,lavere_bedre,False,551,12.245,12.926,11.198,-1.387,27
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2017,10.721,pct,lavere_bedre,False,539,10.377,11.066,11.198,0.477,7
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2018,11.198,pct,lavere_bedre,False,502,10.841,11.555,11.198,0.0,14
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2019,10.825,pct,lavere_bedre,False,584,10.494,11.156,11.198,0.373,10
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2020,9.856,pct,lavere_bedre,True,567,9.52,10.192,11.198,1.342,6
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2021,12.319,pct,lavere_bedre,False,600,11.992,12.645,11.198,-1.121,27
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2022,12.594,pct,lavere_bedre,False,602,12.268,12.92,11.198,-1.396,28
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2023,10.407,pct,lavere_bedre,False,546,10.065,10.749,11.198,0.791,15
dansk_hoftefraktur,genindlaeggelse,h_01,h_01_kir,2024,10.67,pct,lavere_bedre,False,568,10.335,11.006,11.198,0.528,23
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2015,19.897,dage,lavere_bedre,False,476,19.531,20.264,19.72,-0.177,21
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2016,20.389,dage,lavere_bedre,False,551,20.048,20.73,19.72,-0.669,19
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2017,19.087,dage,lavere_bedre,False,539,18.742,19.431,19.72,0.633,17
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2018,19.72,dage,lavere_bedre,False,502,19.363,20.077,19.72,0.0,22
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2019,19.929,dage,lavere_bedre,False,584,19.598,20.26,19.72,-0.209,20
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2020,17.556,dage,lavere_bedre,True,567,17.22,17.892,19.72,2.164,15
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2021,18.029,dage,lavere_bedre,False,600,17.703,18.356,19.72,1.691,14
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2022,18.656,dage,lavere_bedre,False,602,18.33,18.982,19.72,1.064,20
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2023,14.984,dage,lavere_bedre,False,546,14.642,15.327,19.72,4.736,13
dansk_hoftefraktur,ventetid,h_01,h_01_kir,2024,15.541,dage,lavere_bedre,False,568,15.206,15.877,19.72,4.179,16
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2015,78.335,index_0_100,hoejere_bedre,False,476,77.968,78.701,75.1,3.235,10
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2016,76.867,index_0_100,hoejere_bedre,False,551,76.526,77.208,75.1,1.767,14
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2017,77.254,index_0_100,hoejere_bedre,False,539,76.91,77.599,75.1,2.154,11
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2018,75.1,index_0_100,hoejere_bedre,False,502,74.743,75.457,75.1,0.0,18
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2019,76.04,index_0_100,hoejere_bedre,False,584,75.709,76.371,75.1,0.94,14
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2020,78.333,index_0_100,hoejere_bedre,True,567,77.997,78.669,75.1,3.233,12
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2021,73.29,index_0_100,hoejere_bedre,False,600,72.964,73.617,75.1,-1.81,30
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2022,75.37,index_0_100,hoejere_bedre,False,602,75.043,75.696,75.1,0.27,23
dansk_hoftefraktur,behandlingskvalitet,h_01,h_01_kir,2023,81.205,index_0_100,hoejere_bedre,False,546,80.862,81.547,75.1,6.105,11
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2015,6.79,pct,lavere_bedre,False,476,6.424,7.157,6.663,-0.127,19
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2016,6.675,pct,lavere_bedre,False,551,6.334,7.016,6.663,-0.012,15
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2017,6.461,pct,lavere_bedre,False,539,6.116,6.806,6.663,0.202,13
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2018,6.663,pct,lavere_bedre,False,502,6.305,7.02,6.663,0.0,16
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2019,6.29,pct,lavere_bedre,False,584,5.959,6.621,6.663,0.373,9
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2020,7.15,pct,lavere_bedre,True,567,6.814,7.486,6.663,-0.487,33
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2021,6.509,pct,lavere_bedre,False,600,6.182,6.836,6.663,0.154,14
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2022,6.56,pct,lavere_bedre,False,602,6.234,6.886,6.663,0.103,21
dansk_hoftefraktur,mort_30d,h_01,h_01_kir,2023,6.483,pct,lavere_bedre,False,546,6.14,6.825,6.663,0.18,21
dansk_knaealloplastik,registreringsfuldkommenhed,h_01,h_01_kir,2015,94.569,pct,hoejere_bedre,False,448,94.191,94.947,93.645,0.924,14
dansk_knaealloplastik,registreringsfuldkommenhed,h_01,h_01_kir,2016,94.618,pct,hoejere_bedre,False,372,94.203,95.032,93.645,0.973,14
dansk_knaealloplastik,registreringsfuldkommenhed,h_01,h_01_kir,2017,93.278,pct,hoejere_bedre,False,431,92.893,93.663,93.645,-0.367,22
