aar,database_id,indikator_id,hospital_id,hospital_navn,region,enhed,retning,metodebrud_flag,antal_forloeb_hospital,vaerdi_hospital,ci_nedre_hospital,ci_oevre_hospital,vaerdi_baseline_hospital,forbedring_siden_baseline_hospital,rang_hospital
2016,dansk_hjertesvigt,ventetid,h_02,RH Hjørring,Nordjylland,dage,lavere_bedre,False,1104,22.328,21.99,22.666,16.565,-5.763,12
2016,dansk_hjertesvigt,ventetid,h_03,RH Frederikshavn,Nordjylland,dage,lavere_bedre,False,1465,21.236,20.944,21.528,20.51,-0.726,10
2016,dansk_hjertesvigt,ventetid,h_04,AUH,Midtjylland,dage,lavere_bedre,False,541,16.806,16.339,17.272,16.409,-0.397,2
2016,dansk_hjertesvigt,ventetid,h_05,RH Gødstrup,Midtjylland,dage,lavere_bedre,False,257,21.126,20.421,21.832,22.107,0.981,9
2016,dansk_hjertesvigt,ventetid,h_06,RH Horsens,Midtjylland,dage,lavere_bedre,False,1104,22.371,22.031,22.712,18.576,-3.795,13
2016,dansk_hjertesvigt,ventetid,h_07,HE Midt,Midtjylland,dage,lavere_bedre,False,860,20.103,19.759,20.447,19.221,-0.882,6
2016,dansk_hjertesvigt,ventetid,h_08,OUH,Syddanmark,dage,lavere_bedre,False,1494,25.514,25.226,25.801,22.379,-3.135,18
2016,dansk_hjertesvigt,ventetid,h_09,Esbjerg Sygehus,Syddanmark,dage,lavere_bedre,False,595,22.827,22.364,23.291,22.645,-0.182,14
2016,dansk_hjertesvigt,ventetid,h_10,Sygehus Sønderjylland,Syddanmark,dage,lavere_bedre,False,1299,21.968,21.66,22.277,22.573,0.605,11
2016,dansk_hjertesvigt,ventetid,h_11,Sygehus Lillebælt,Syddanmark,dage,lavere_bedre,False,1122,18.738,18.403,19.074,15.511,-3.227,4
2016,dansk_hjertesvigt,ventetid,h_12,Holbæk Sygehus,Sjælland,dage,lavere_bedre,False,917,18.182,17.814,18.552,19.523,1.341,3
2016,dansk_hjertesvigt,ventetid,h_13,Næstved Sygehus,Sjælland,dage,lavere_bedre,False,877,24.198,23.836,24.56,21.363,-2.835,16
2016,dansk_hjertesvigt,ventetid,h_14,SU Roskilde,Sjælland,dage,lavere_bedre,False,1022,25.321,24.971,25.671,23.719,-1.602,17
2016,dansk_hjertesvigt,ventetid,h_15,Rigshospitalet,Hovedstaden,dage,lavere_bedre,False,469,20.931,20.411,21.451,21.374,0.443,8
2016,dansk_hjertesvigt,ventetid,h_16,Herlev Hospital,Hovedstaden,dage,lavere_bedre,False,1433,23.714,23.416,24.013,20.668,-3.046,15
2016,dansk_hjertesvigt,ventetid,h_17,Bispebjerg Hospital,Hovedstaden,dage,lavere_bedre,False,736,20.248,19.953,20.543,20.157,-0.091,7
2016,dansk_hjertesvigt,ventetid,h_18,Hvidovre Hospital,Hovedstaden,dage,lavere_bedre,False,159,15.168,14.32,16.015,16.891,1.723,1
2016,dansk_hoftefraktur,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,710,76.99,76.583,77.397,74.828,2.162,7
2016,dansk_hoftefraktur,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,1258,76.013,75.701,76.327,74.492,1.521,10
2016,dansk_hoftefraktur,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1630,75.876,75.597,76.157,73.124,2.752,11
2016,dansk_hoftefraktur,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,756,82.751,82.35,83.15,80.566,2.185,1
2016,dansk_hoftefraktur,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,663,73.561,73.124,73.998,74.671,-1.11,13
2016,dansk_hoftefraktur,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,891,73.524,73.159,73.889,74.836,-1.312,14
2016,dansk_hoftefraktur,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,898,78.435,78.168,78.702,78.112,0.323,3
2016,dansk_hoftefraktur,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,False,689,69.321,68.9,69.742,72.273,-2.952,18
2016,dansk_hoftefraktur,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,False,1368,72.751,72.452,73.05,74.027,-1.276,15
2016,dansk_hoftefraktur,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,False,1159,76.226,75.894,76.557,71.685,4.541,9
2016,dansk_hoftefraktur,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,False,2108,78.295,78.054,78.536,77.638,0.657,4
2016,dansk_hoftefraktur,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,False,835,77.464,77.083,77.844,76.555,0.909,5
2016,dansk_hoftefraktur,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,False,921,74.929,74.559,75.3,74.49,0.439,12
2016,dansk_hoftefraktur,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,False,657,70.058,69.634,70.481,70.539,-0.481,16
2016,dansk_hoftefraktur,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,False,466,77.111,76.625,77.598,75.217,1.894,6
2016,dansk_hoftefraktur,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1141,69.335,69.021,69.65,75.938,-6.603,17
2016,dansk_hoftefraktur,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1134,76.239,75.922,76.555,77.379,-1.14,8
2016,dansk_hoftefraktur,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,450,78.791,78.27,79.312,78.553,0.238,2
2016,dansk_hoftefraktur,genindlaeggelse,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,710,12.627,12.221,13.034,10.914,-1.713,15
2016,dansk_hoftefraktur,genindlaeggelse,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,1258,11.828,11.515,12.141,10.731,-1.097,9
2016,dansk_hoftefraktur,genindlaeggelse,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1630,11.033,10.753,11.312,12.726,1.693,7
2016,dansk_hoftefraktur,genindlaeggelse,h_04,AUH,Midtjylland,pct,lavere_bedre,False,756,10.34,9.94,10.74,9.362,-0.978,4
2016,dansk_hoftefraktur,genindlaeggelse,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,663,12.257,11.82,12.694,12.371,0.114,12
2016,dansk_hoftefraktur,genindlaeggelse,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,891,12.239,11.874,12.604,10.861,-1.378,11
2016,dansk_hoftefraktur,genindlaeggelse,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,1038,10.032,9.71,10.354,11.051,1.019,3
2016,dansk_hoftefraktur,genindlaeggelse,h_08,OUH,Syddanmark,pct,lavere_bedre,False,689,13.787,13.366,14.208,13.363,-0.424,17
2016,dansk_hoftefraktur,genindlaeggelse,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,1368,12.845,12.547,13.145,12.492,-0.353,16
2016,dansk_hoftefraktur,genindlaeggelse,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,1159,12.382,12.05,12.713,12.012,-0.37,13
2016,dansk_hoftefraktur,genindlaeggelse,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,2108,9.914,9.673,10.155,10.199,0.285,2
2016,dansk_hoftefraktur,genindlaeggelse,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,835,11.093,10.713,11.474,12.099,1.006,8
2016,dansk_hoftefraktur,genindlaeggelse,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,921,12.178,11.807,12.548,12.626,0.448,10
2016,dansk_hoftefraktur,genindlaeggelse,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,657,12.477,12.054,12.901,12.712,0.235,14
2016,dansk_hoftefraktur,genindlaeggelse,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,466,10.56,10.074,11.047,11.038,0.478,6
2016,dansk_hoftefraktur,genindlaeggelse,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,1141,14.351,14.037,14.665,11.968,-2.383,18
2016,dansk_hoftefraktur,genindlaeggelse,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1134,10.423,10.106,10.738,11.421,0.998,5
2016,dansk_hoftefraktur,genindlaeggelse,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,450,9.389,8.868,9.909,9.99,0.601,1
2016,dansk_hoftefraktur,mort_30d,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,710,6.732,6.325,7.139,6.631,-0.101,9
2016,dansk_hoftefraktur,mort_30d,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,1258,7.476,7.163,7.789,7.224,-0.252,14
2016,dansk_hoftefraktur,mort_30d,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1630,6.538,6.258,6.818,6.839,0.301,6
2016,dansk_hoftefraktur,mort_30d,h_04,AUH,Midtjylland,pct,lavere_bedre,False,756,6.544,6.144,6.944,5.693,-0.851,7
2016,dansk_hoftefraktur,mort_30d,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,663,7.117,6.68,7.554,6.627,-0.49,13
2016,dansk_hoftefraktur,mort_30d,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,891,6.932,6.567,7.296,6.733,-0.199,12
2016,dansk_hoftefraktur,mort_30d,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,140,5.998,5.322,6.674,6.572,0.574,3
2016,dansk_hoftefraktur,mort_30d,h_08,OUH,Syddanmark,pct,lavere_bedre,False,689,7.652,7.231,8.073,7.458,-0.194,16
2016,dansk_hoftefraktur,mort_30d,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,1368,7.717,7.418,8.016,7.169,-0.548,17
2016,dansk_hoftefraktur,mort_30d,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,1159,6.415,6.084,6.747,7.159,0.744,5
2016,dansk_hoftefraktur,mort_30d,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,2108,5.911,5.67,6.152,5.761,-0.15,2
2016,dansk_hoftefraktur,mort_30d,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,835,6.294,5.913,6.674,6.837,0.543,4
2016,dansk_hoftefraktur,mort_30d,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,921,6.78,6.41,7.151,6.743,-0.037,11
2016,dansk_hoftefraktur,mort_30d,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,657,7.576,7.153,8.0,8.077,0.501,15
2016,dansk_hoftefraktur,mort_30d,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,466,6.738,6.251,7.224,7.246,0.508,10
2016,dansk_hoftefraktur,mort_30d,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,1141,7.786,7.471,8.099,6.834,-0.952,18
2016,dansk_hoftefraktur,mort_30d,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1134,6.697,6.38,7.013,7.163,0.466,8
2016,dansk_hoftefraktur,mort_30d,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,450,5.433,4.912,5.953,6.134,0.701,1
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,710,94.046,93.639,94.452,95.644,-1.598,10
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,1258,93.37,93.056,93.683,95.09,-1.72,14
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1630,94.314,94.034,94.594,93.121,1.193,8
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,756,96.311,95.91,96.711,96.547,-0.236,2
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,663,93.31,92.873,93.747,93.001,0.309,15
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,891,95.403,95.038,95.767,95.072,0.331,5
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,1038,95.904,95.582,96.226,96.133,-0.229,3
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,689,91.7,91.279,92.121,94.95,-3.25,18
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,1368,93.743,93.444,94.041,93.218,0.525,12
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,1159,93.898,93.566,94.229,92.914,0.984,11
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,2108,95.881,95.639,96.122,96.055,-0.174,4
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,835,94.285,93.904,94.666,94.22,0.065,9
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,363,93.675,93.255,94.095,93.32,0.355,13
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,657,92.231,91.808,92.655,93.361,-1.13,17
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,466,95.162,94.676,95.649,93.415,1.747,6
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,1141,92.4,92.086,92.714,94.968,-2.568,16
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1134,94.392,94.076,94.708,94.553,-0.161,7
2016,dansk_hoftefraktur,registreringsfuldkommenhed,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,450,96.978,96.458,97.5,96.34,0.638,1
2016,dansk_hoftefraktur,ventetid,h_01,Aalborg Universitetshospital,Nordjylland,dage,lavere_bedre,False,710,19.496,19.09,19.903,18.506,-0.99,7
2016,dansk_hoftefraktur,ventetid,h_02,RH Hjørring,Nordjylland,dage,lavere_bedre,False,1258,20.758,20.445,21.071,18.758,-2.0,10
2016,dansk_hoftefraktur,ventetid,h_03,RH Frederikshavn,Nordjylland,dage,lavere_bedre,False,1630,21.052,20.772,21.332,20.143,-0.909,12
2016,dansk_hoftefraktur,ventetid,h_04,AUH,Midtjylland,dage,lavere_bedre,False,756,15.482,15.082,15.882,15.821,0.339,2
2016,dansk_hoftefraktur,ventetid,h_05,RH Gødstrup,Midtjylland,dage,lavere_bedre,False,663,23.395,22.958,23.832,18.644,-4.751,18
2016,dansk_hoftefraktur,ventetid,h_06,RH Horsens,Midtjylland,dage,lavere_bedre,False,680,17.995,17.688,18.302,19.396,1.401,5
2016,dansk_hoftefraktur,ventetid,h_07,HE Midt,Midtjylland,dage,lavere_bedre,False,1038,17.047,16.725,17.369,21.778,4.731,3
2016,dansk_hoftefraktur,ventetid,h_08,OUH,Syddanmark,dage,lavere_bedre,False,689,20.911,20.49,21.332,23.392,2.481,11
2016,dansk_hoftefraktur,ventetid,h_09,Esbjerg Sygehus,Syddanmark,dage,lavere_bedre,False,1368,22.824,22.525,23.123,19.445,-3.379,17
2016,dansk_hoftefraktur,ventetid,h_10,Sygehus Sønderjylland,Syddanmark,dage,lavere_bedre,False,1159,19.738,19.406,20.069,19.373,-0.365,9
2016,dansk_hoftefraktur,ventetid,h_11,Sygehus Lillebælt,Syddanmark,dage,lavere_bedre,False,2108,17.092,16.85,17.332,16.075,-1.017,4
2016,dansk_hoftefraktur,ventetid,h_12,Holbæk Sygehus,Sjælland,dage,lavere_bedre,False,835,18.156,17.776,18.537,19.208,1.052,6
2016,dansk_hoftefraktur,ventetid,h_13,Næstved Sygehus,Sjælland,dage,lavere_bedre,False,921,21.385,21.014,21.755,22.189,0.804,15
2016,dansk_hoftefraktur,ventetid,h_14,SU Roskilde,Sjælland,dage,lavere_bedre,False,657,22.663,22.239,23.087,21.866,-0.797,16
2016,dansk_hoftefraktur,ventetid,h_15,Rigshospitalet,Hovedstaden,dage,lavere_bedre,False,466,19.621,19.135,20.107,18.207,-1.414,8
2016,dansk_hoftefraktur,ventetid,h_16,Herlev Hospital,Hovedstaden,dage,lavere_bedre,False,1141,21.145,20.83,21.458,21.194,0.049,13
2016,dansk_hoftefraktur,ventetid,h_17,Bispebjerg Hospital,Hovedstaden,dage,lavere_bedre,False,1134,21.366,21.049,21.681,19.331,-2.035,14
2016,dansk_hoftefraktur,ventetid,h_18,Hvidovre Hospital,Hovedstaden,dage,lavere_bedre,False,450,14.096,13.575,14.617,15.7,1.604,1
2016,dansk_knaealloplastik,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,891,75.631,75.254,76.009,72.552,3.079,8
2016,dansk_knaealloplastik,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,1220,71.33,71.007,71.651,73.456,-2.126,12
2016,dansk_knaealloplastik,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1776,75.664,75.396,75.933,75.059,0.605,7
2016,dansk_knaealloplastik,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,946,79.359,78.995,79.724,78.637,0.722,2
2016,dansk_knaealloplastik,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,432,71.074,70.572,71.576,72.685,-1.611,13
2016,dansk_knaealloplastik,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,940,73.384,73.035,73.731,73.243,0.141,11
2016,dansk_knaealloplastik,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,722,77.917,77.544,78.291,77.503,0.414,3
2016,dansk_knaealloplastik,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,False,1661,70.55,70.276,70.826,68.264,2.286,15
2016,dansk_knaealloplastik,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,False,1873,67.45,67.189,67.711,71.238,-3.788,18
2016,dansk_knaealloplastik,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,False,1034,73.886,73.535,74.237,70.729,3.157,10
2016,dansk_knaealloplastik,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,False,1841,80.261,80.016,80.507,79.525,0.736,1
2016,dansk_knaealloplastik,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,False,1034,76.636,76.284,76.988,71.994,4.642,6
2016,dansk_knaealloplastik,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,False,1093,69.804,69.477,70.131,72.915,-3.111,16
2016,dansk_knaealloplastik,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,False,607,69.038,68.581,69.496,69.835,-0.797,17
2016,dansk_knaealloplastik,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,False,497,74.327,73.84,74.814,74.934,-0.607,9
2016,dansk_knaealloplastik,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,741,70.746,70.33,71.16,74.333,-3.587,14
2016,dansk_knaealloplastik,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1328,77.823,77.515,78.131,75.313,2.51,5
2016,dansk_knaealloplastik,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,599,77.869,77.409,78.329,78.297,-0.428,4
2016,dansk_knaealloplastik,genindlaeggelse,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,891,11.728,11.35,12.106,10.974,-0.754,12
2016,dansk_knaealloplastik,genindlaeggelse,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,1220,12.102,11.78,12.424,10.665,-1.437,16
2016,dansk_knaealloplastik,genindlaeggelse,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1776,10.518,10.249,10.786,11.756,1.238,6
2016,dansk_knaealloplastik,genindlaeggelse,h_04,AUH,Midtjylland,pct,lavere_bedre,False,946,8.958,8.593,9.323,9.325,0.367,1
2016,dansk_knaealloplastik,genindlaeggelse,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,432,11.264,10.762,11.766,12.644,1.38,10
2016,dansk_knaealloplastik,genindlaeggelse,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,940,11.251,10.903,11.6,11.361,0.11,9
2016,dansk_knaealloplastik,genindlaeggelse,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,722,9.282,8.908,9.656,10.768,1.486,2
2016,dansk_knaealloplastik,genindlaeggelse,h_08,OUH,Syddanmark,pct,lavere_bedre,False,1661,13.52,13.245,13.795,12.959,-0.561,18
2016,dansk_knaealloplastik,genindlaeggelse,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,1873,11.95,11.69,12.212,11.277,-0.673,15
2016,dansk_knaealloplastik,genindlaeggelse,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,1034,11.401,11.05,11.752,11.696,0.295,11
2016,dansk_knaealloplastik,genindlaeggelse,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,1841,9.326,9.08,9.571,9.978,0.652,3
2016,dansk_knaealloplastik,genindlaeggelse,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,1034,10.989,10.637,11.341,11.322,0.333,8
2016,dansk_knaealloplastik,genindlaeggelse,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,1093,11.918,11.591,12.244,11.044,-0.874,14
2016,dansk_knaealloplastik,genindlaeggelse,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,607,13.207,12.749,13.666,12.289,-0.918,17
2016,dansk_knaealloplastik,genindlaeggelse,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,497,10.973,10.486,11.459,10.717,-0.256,7
2016,dansk_knaealloplastik,genindlaeggelse,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,741,11.79,11.375,12.204,11.111,-0.679,13
2016,dansk_knaealloplastik,genindlaeggelse,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1328,9.899,9.591,10.208,10.553,0.654,5
2016,dansk_knaealloplastik,genindlaeggelse,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,599,9.808,9.347,10.267,9.437,-0.371,4
2016,dansk_knaealloplastik,mort_30d,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,891,6.458,6.08,6.835,6.5,0.042,7
2016,dansk_knaealloplastik,mort_30d,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,1220,7.199,6.878,7.521,6.325,-0.874,14
2016,dansk_knaealloplastik,mort_30d,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1776,6.69,6.421,6.958,6.809,0.119,9
2016,dansk_knaealloplastik,mort_30d,h_04,AUH,Midtjylland,pct,lavere_bedre,False,598,6.096,5.769,6.423,5.771,-0.325,5
2016,dansk_knaealloplastik,mort_30d,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,432,6.935,6.433,7.437,7.081,0.146,11
2016,dansk_knaealloplastik,mort_30d,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,940,6.812,6.464,7.16,6.395,-0.417,10
2016,dansk_knaealloplastik,mort_30d,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,722,5.722,5.348,6.096,5.965,0.243,2
2016,dansk_knaealloplastik,mort_30d,h_08,OUH,Syddanmark,pct,lavere_bedre,False,1661,7.414,7.139,7.69,7.152,-0.262,17
2016,dansk_knaealloplastik,mort_30d,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,1873,7.277,7.016,7.538,6.817,-0.46,15
2016,dansk_knaealloplastik,mort_30d,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,1034,6.949,6.598,7.3,6.937,-0.012,12
2016,dansk_knaealloplastik,mort_30d,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,1841,5.752,5.506,5.997,5.873,0.121,3
2016,dansk_knaealloplastik,mort_30d,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,1034,6.092,5.74,6.443,6.367,0.275,4
2016,dansk_knaealloplastik,mort_30d,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,857,6.991,6.718,7.265,6.636,-0.355,13
2016,dansk_knaealloplastik,mort_30d,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,345,7.288,6.857,7.718,6.887,-0.401,16
2016,dansk_knaealloplastik,mort_30d,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,497,6.312,5.825,6.798,6.79,0.478,6
2016,dansk_knaealloplastik,mort_30d,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,741,7.474,7.059,7.889,6.586,-0.888,18
2016,dansk_knaealloplastik,mort_30d,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1328,6.624,6.316,6.932,6.16,-0.464,8
2016,dansk_knaealloplastik,mort_30d,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,599,5.628,5.168,6.087,5.671,0.043,1
2016,dansk_knaealloplastik,patienttilfredshed,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,891,78.003,77.625,78.38,77.588,0.415,10
2016,dansk_knaealloplastik,patienttilfredshed,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,1220,75.403,75.081,75.725,78.302,-2.899,14
2016,dansk_knaealloplastik,patienttilfredshed,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1776,77.816,77.548,78.084,76.72,1.096,11
2016,dansk_knaealloplastik,patienttilfredshed,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,946,81.249,80.884,81.613,83.137,-1.888,2
2016,dansk_knaealloplastik,patienttilfredshed,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,432,78.141,77.639,78.642,78.892,-0.751,9
2016,dansk_knaealloplastik,patienttilfredshed,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,940,77.633,77.285,77.981,78.247,-0.614,12
2016,dansk_knaealloplastik,patienttilfredshed,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,722,80.864,80.49,81.237,76.414,4.45,3
